Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2010-10-27,45.998961949676,45.998961949676,45.209016815068,45.209016815068,4297.1400866306
2010-10-28,45.148488915432,45.998961949676,44.999971383916,45.499606777675,4114.802368287
2010-10-29,45.888274355434,46.899594678527,45.104494099492,46.899594678527,1189.2630710855
2010-11-02,46.90155623083,46.90155623083,45.409935815251,46.201562280404,19255.533064437
2010-11-03,45.562376451372,46.201562280404,45.449447083069,46.180825870343,20263.415570556
2010-11-04,46.189232523071,46.189232523071,45.499606777675,45.499606777675,1657.7896491913
2010-11-05,45.499606777675,45.998961949676,45.499606777675,45.881829255009,296.71754691067
2010-11-08,45.990835518707,45.998961949676,45.401248940766,45.998961949676,2568.042510843
2010-11-09,45.129994279432,45.200890384099,45.098329220826,45.098329220826,595.34940057559
2010-11-10,45.098329220826,45.110939199917,44.548814354219,44.548814354219,828.89482459562
2010-11-12,44.799332605492,44.799332605492,41.099004296696,42.653394385972,2784.8377507632
2010-11-15,43.002550695912,43.93008471349,43.002550695912,43.698061098217,540.79165807912
2010-11-16,43.698061098217,43.750462566883,42.699630975972,43.587653725732,1223.2420159737
2010-11-17,43.587653725732,43.587653725732,42.110604841547,43.587653725732,75.136540104802
2010-11-18,43.648461847126,43.693857771853,42.509360402578,43.449784621004,447.46920380883
2010-11-19,43.602505478883,43.602505478883,42.509360402578,43.439416415974,311.07484756764
2010-11-22,43.002550695912,43.002550695912,41.999356803789,43.002550695912,257.4742584483
2010-11-23,43.439416415974,43.439416415974,42.010005230577,42.987979164518,63.172122890659
2010-11-24,42.298073197365,43.190299273488,41.999356803789,41.999356803789,286.66743645079
2010-11-25,41.999356803789,42.50095374985,39.769912500511,39.899655174269,2493.3845474268
2010-11-26,40.2984107353,40.998684907483,39.999974563481,40.998684907483,11996.960428963
2010-11-29,39.999974563481,40.499049513725,38.999022445419,40.499049513725,3422.3018999326
2010-11-30,40.647847266998,40.647847266998,39.354343634025,40.003897668087,608.74954785547
2010-12-01,39.999974563481,39.999974563481,38.999022445419,39.020039077237,60911.326613874
2010-12-02,39.889286969239,39.889286969239,38.49938705166,38.520683905236,22322.252484766
2010-12-03,39.502580943783,40.098052178633,38.512277252508,40.098052178633,9020.6920027732
2010-12-06,40.499049513725,41.199323685908,40.200333120148,40.998684907483,9230.7871690536
2010-12-07,40.998684907483,40.998684907483,39.999974563481,40.879590660514,3613.7325753587
2010-12-08,43.602505478883,43.602505478883,40.401252120331,41.401924016636,1505.1236855388
2010-12-09,41.999356803789,42.749790670578,40.200333120148,41.650760937364,1774.0837845127
2010-12-10,42.802192139245,43.002550695912,42.099676193001,42.987979164518,1660.1825326341
2010-12-13,43.002550695912,46.698955900102,43.002550695912,44.999971383916,6014.2732452036
2010-12-14,44.970828321129,44.970828321129,44.199658044278,44.728436500825,1822.4200300578
2010-12-15,44.751694906704,44.999971383916,43.621000114883,44.49893488137,2251.7033197012
2010-12-16,44.70125499034,44.92907527925,42.810318570215,42.987979164518,3782.191569734
2010-12-17,43.002550695912,43.002550695912,39.999974563481,39.999974563481,9317.4095496836
2010-12-20,40.900607292332,41.500001631788,40.200333120148,40.768622844513,9830.443759826
2010-12-21,41.489913648515,41.489913648515,40.200333120148,40.800007681362,3652.018710444
2010-12-22,40.700248735665,41.500001631788,40.450851371422,40.819062760877,4432.5772894947
2010-12-23,40.900607292332,41.481506995788,40.509697940513,41.051366597908,698.24338861719
2010-12-27,41.481506995788,42.891863101669,41.051366597908,41.267978016514,12560.245191404
2010-12-28,42.390266155608,42.398953030093,41.199323685908,41.299643075121,3963.093558012
2010-12-29,41.247241606454,41.999356803789,41.125905585423,41.969933519243,290.97462664789
2010-12-30,41.983103941849,42.450794055244,41.347841217424,42.40035413888,2242.6103626184
2010-12-31,42.450794055244,42.655636160033,42.450794055244,42.655636160033,627.89261539807
2011-01-03,42.657597712336,42.657597712336,41.299643075121,41.299643075121,4004.7297299167
2011-01-04,41.899037414576,42.049516498395,41.299643075121,41.94947733094,7849.1362691645
2011-01-05,42.26052348185,42.26052348185,41.489913648515,41.489913648515,1076.7975492726
2011-01-07,41.299643075121,43.002550695912,41.099004296696,42.49058554482,1334.2718077209
2011-01-10,43.098666758761,43.098666758761,42.49058554482,42.49058554482,902.59563463472
2011-01-11,42.448832502941,42.879253122578,41.999356803789,42.879253122578,1306.9929364727
2011-01-12,42.879253122578,44.492489780946,42.879253122578,44.492489780946,4550.7857315703
2011-01-13,44.49893488137,45.499606777675,44.402538596764,45.499606777675,2521.6205720522
2011-01-14,45.549766472281,45.900604112767,45.098329220826,45.549766472281,600.61374414983
2011-01-17,45.549766472281,46.299639895556,45.098329220826,46.299639895556,32402.034699334
2011-01-18,46.299639895556,47.398949850528,46.299639895556,47.398949850528,18399.837945281
2011-01-19,47.398949850528,47.948464717135,47.398949850528,47.398949850528,1949.2428525277
2011-01-20,48.000585964044,48.000585964044,46.90155623083,47.298630461315,1378.7794397575
2011-01-21,47.099953235194,47.200552846164,44.649133743431,46.997672293678,46974.69486616
2011-01-24,46.997672293678,46.997672293678,44.999971383916,46.90155623083,5473.0030104362
2011-01-25,46.997672293678,46.997672293678,46.500558895738,46.797033515254,3846.3208460016
2011-01-26,47.501230792043,47.501230792043,46.997672293678,46.997672293678,2872.8958614593
2011-01-27,46.512888653071,47.398949850528,46.512888653071,47.099953235194,2128.2305340512
2011-01-28,47.298630461315,47.586978649862,46.011571928767,47.586978649862,522.60574391365
2011-01-31,47.569885122649,47.569885122649,46.997672293678,46.997672293678,122.03705558423
2011-02-01,47.490862587013,47.490862587013,46.649076427253,47.298630461315,33958.366090549
2011-02-02,47.298630461315,47.298630461315,46.698955900102,47.200552846164,342.66090901297
2011-02-03,46.60087828495,47.298630461315,46.60087828495,47.298630461315,1377.3437096918
2011-02-04,46.90155623083,47.599588628952,46.60087828495,46.997672293678,3819.9991281308
2011-02-07,47.099953235194,47.900266574832,47.099953235194,47.691781587195,1243.820813582
2011-02-08,47.691781587195,48.500221357803,45.05041130028,48.399901968591,3863.5496067901
2011-02-09,48.399901968591,48.650700441621,45.942637376403,48.447819889136,2091.8587057203
2011-02-10,48.447819889136,48.447819889136,46.458525632101,48.000585964044,10321.942018983
2011-02-11,48.000585964044,48.000585964044,46.997672293678,47.029057130527,763.8083949507
2011-02-14,48.399901968591,48.399901968591,47.200552846164,47.501230792043,1192.1345312169
2011-02-15,47.398949850528,48.000585964044,46.997672293678,48.000585964044,627.89261539807
2011-02-16,46.818050147072,47.208959498891,46.818050147072,47.200552846164,398.1758048866
2011-02-17,47.450790875679,47.450790875679,47.200552846164,47.250432319012,242.1598044142
2011-02-18,47.250432319012,47.250432319012,46.272458385071,47.240064113982,100.50110459878
2011-02-21,47.240064113982,47.398949850528,47.200552846164,47.398949850528,86.143803941809
2011-02-22,47.200552846164,47.200552846164,45.148488915432,45.499606777675,711.64353589704
2011-02-23,45.59964594513,45.900604112767,45.59964594513,45.900604112767,704.94346225712
2011-02-24,45.998961949676,46.101523112949,45.098329220826,46.101523112949,1238.0778933192
2011-02-25,45.900604112767,46.180825870343,45.160818672765,46.180825870343,242.1598044142
2011-02-28,46.193155627677,46.48991046895,45.990835518707,46.48991046895,563.28476244173
2011-03-01,46.492152243011,46.60087828495,45.110939199917,45.998961949676,657.08579340057
2011-03-02,45.998961949676,45.998961949676,45.119345852644,45.990835518707,92.365300893162
2011-03-03,45.990835518707,45.990835518707,45.171467099553,45.499606777675,811.66606380728
2011-03-04,45.288319572463,45.449447083069,45.098329220826,45.449447083069,731.7437568168
2011-03-07,45.900604112767,45.900604112767,44.70125499034,45.499606777675,1303.1643229641
2011-03-08,45.499606777675,45.649805639736,44.999971383916,45.641679208766,2564.6924740231
2011-03-09,45.739756823918,45.739756823918,45.478590145857,45.697723560282,611.62100798683
2011-03-10,45.697723560282,46.492152243011,45.697723560282,46.492152243011,4400.0340746723
2011-03-11,46.500558895738,46.698955900102,46.101523112949,46.649076427253,271054.82913972
2011-03-14,46.947512599072,47.398949850528,46.753599142829,47.398949850528,21394.770862325
2011-03-15,46.90155623083,47.989937537256,46.512888653071,47.900266574832,4529.2497805849
2011-03-16,47.989937537256,47.989937537256,46.500558895738,47.398949850528,24373.432171958
2011-03-17,46.29795856501,46.991227193254,46.080226259373,46.991227193254,117.72986538714
2011-03-18,46.991227193254,46.991227193254,45.800004501797,46.908001331254,50.250552299389
2011-03-21,46.941067498648,46.941067498648,46.492152243011,46.500558895738,81.83661374472
2011-03-22,46.90155623083,46.90155623083,45.909290987252,46.500558895738,2078.937135129
2011-03-23,46.500558895738,46.500558895738,44.728436500825,46.201562280404,358.45393973562
2011-03-24,46.470855389435,47.289943586831,45.020988015735,47.1501129298,2688.6438363615
2011-03-25,47.099953235194,47.099953235194,46.011571928767,46.753599142829,50282.138360834
2011-03-28,46.698955900102,46.753599142829,46.011571928767,46.753599142829,930.3530825715
2011-03-29,46.738747389678,46.997672293678,46.60087828495,46.997672293678,17963.854581998
2011-03-30,46.997672293678,46.997672293678,46.997672293678,46.997672293678,196.69501900046
2011-03-31,47.110601661982,47.501230792043,46.763687126102,47.501230792043,2379.4832955482
2011-04-01,47.501230792043,47.501230792043,46.571455000405,47.430334687376,2314.8754425918
2011-04-04,47.390262976043,47.390262976043,46.60087828495,47.390262976043,104.3297181073
2011-04-05,46.249760422707,47.490862587013,46.019978581494,47.390262976043,2202.4099207789
2011-04-06,46.040434769798,48.479204725985,46.040434769798,48.479204725985,1311.7787033583
2011-04-07,47.501230792043,48.500221357803,46.997672293678,48.239054679742,1121.3051813092
2011-04-08,47.91091500162,48.547859056591,46.908001331254,46.908001331254,1283.5426787329
2011-04-11,46.698955900102,47.749787491013,46.698955900102,46.709324105132,204.83082270607
2011-04-12,46.899594678527,46.997672293678,46.000923501979,46.512888653071,2156.4665586766
2011-04-13,47.221289256224,47.221289256224,45.209016815068,45.209016815068,1648.2181154199
2011-04-14,46.138792606707,46.991227193254,45.998961949676,46.991227193254,34945.669799061
2011-04-15,46.753599142829,46.753599142829,45.998961949676,45.998961949676,2965.7397390411
2011-04-18,46.790868636587,47.200552846164,46.101523112949,46.753599142829,1895.1636867198
2011-04-19,45.998961949676,46.399959284768,45.998961949676,46.399959284768,15190.981248449
2011-04-20,46.790868636587,46.797033515254,46.030066564767,46.030066564767,81.358037056154
2011-04-21,46.019978581494,46.030066564767,45.110939199917,45.200890384099,4159.788577012
2011-04-26,45.200890384099,47.501230792043,45.200890384099,47.501230792043,8750.2961737336
2011-04-27,47.501230792043,47.501230792043,46.418734142526,47.398949850528,2673.807959016
2011-04-28,47.398949850528,47.398949850528,45.921620744585,47.398949850528,44.029055348033
2011-04-29,47.398949850528,47.398949850528,45.499606777675,45.817098029009,746.10105747378
2011-05-02,46.492152243011,47.250432319012,46.308326770041,47.200552846164,1943.4999322649
2011-05-04,46.107687991616,47.200552846164,46.107687991616,46.698955900102,91.40814751603
2011-05-05,47.152634925618,47.152634925618,45.499606777675,45.499606777675,304.37477392772
2011-05-06,45.509974982705,46.688307473314,45.499606777675,46.688307473314,128.73712922415
2011-05-09,46.60087828495,47.200552846164,46.60087828495,46.997672293678,4620.1793514126
2011-05-10,46.500558895738,46.500558895738,45.950763807373,46.500558895738,278.05305605662
2011-05-11,46.397997732465,46.500558895738,46.000923501979,46.000923501979,132.56574273267
2011-05-12,46.500558895738,46.997672293678,45.921620744585,46.997672293678,3557.2605261081
2011-05-13,46.997672293678,46.997672293678,46.000923501979,46.516811757677,704.46488556857
2011-05-16,46.470855389435,46.90155623083,45.998961949676,46.790868636587,108546.93588694
2011-05-17,46.698955900102,46.698955900102,45.23199499919,46.38931085798,610.18527792111
2011-05-18,46.101523112949,46.437509000283,43.802583813793,45.998961949676,8417.206798492
2011-05-19,45.998961949676,46.947512599072,45.998961949676,46.947512599072,2516.3562284779
2011-05-20,46.947512599072,46.947512599072,46.797033515254,46.899594678527,132.08716604411
2011-05-23,46.947512599072,46.947512599072,45.900604112767,46.60087828495,850.90935226964
2011-05-24,46.592191410465,46.592191410465,46.500558895738,46.500558895738,33.021791511027
2011-05-25,46.500558895738,46.997672293678,46.500558895738,46.997672293678,11671.049704049
2011-05-26,47.192146193436,47.202234176709,47.102195009254,47.152634925618,92.843877581728
2011-05-27,47.246509214406,47.501230792043,47.0206504778,47.0206504778,2679.0723025902
2011-05-30,47.0206504778,47.398949850528,47.0206504778,47.398949850528,603.96378096981
2011-05-31,47.398949850528,47.795743859256,47.152634925618,47.795743859256,1310.8215499812
2011-06-01,47.560077361134,47.589220423922,47.553352038952,47.589220423922,261.78144864539
2011-06-02,47.488620812952,47.488620812952,46.000923501979,46.500558895738,187.60206191771
2011-06-03,47.501876206272,47.801131348777,46.407630129636,47.698631653502,371.38495591752
2011-06-06,47.698631653502,48.151773737976,47.698631653502,48.100111693172,2650.9370309383
2011-06-07,48.151773737976,48.499668146067,48.151773737976,48.198764214898,13472.343092062
2011-06-08,48.198764214898,49.600234579248,48.198764214898,49.009968237557,10210.890187467
2011-06-09,48.997877120688,50.051178278836,48.997877120688,49.319390910157,1399.6479021964
2011-06-10,49.499933268859,50.102290727419,49.071523014344,50.102290727419,51564.92224337
2011-06-13,50.102290727419,51.90139395789,50.102290727419,50.499373997318,7334.4868626606
2011-06-14,50.499373997318,51.90139395789,50.499373997318,50.649138967626,910.16155425256
2011-06-15,50.598301317154,50.948394110131,50.598301317154,50.803025909594,10275.309128573
2011-06-16,50.999506558714,50.999506558714,49.499933268859,49.499933268859,823.78161049773
2011-06-17,49.401555545243,50.450459933621,49.401555545243,50.450459933621,694.94372828719
2011-06-20,49.997592647258,50.401271071813,49.520268329047,50.401271071813,942.85904708629
2011-06-21,49.997592647258,50.901403633209,49.329833238362,50.149556002452,576.35431397978
2011-06-22,50.401271071813,50.649138967626,49.549122130666,50.450459933621,894.05681897625
2011-06-24,50.102290727419,50.102290727419,47.710997568482,50.102290727419,2122.4089005063
2011-06-27,49.997592647258,50.948394110131,49.549122130666,49.811004730122,2148.2740814047
2011-06-28,49.610402109343,49.802760786803,49.208922069673,49.208922069673,238.15487317708
2011-06-29,48.997877120688,48.997877120688,48.75193281165,48.901422983848,2882.2595921799
2011-06-30,48.651631501261,49.600234579248,48.651631501261,48.997877120688,6216.9158389403
2011-07-01,49.788471285048,49.997592647258,48.631021642961,48.631021642961,289329.37759557
2011-07-04,48.631021642961,48.631021642961,47.6392752616,47.888791946077,1621.2100178161
2011-07-05,47.879174012204,47.879174012204,47.102319753377,47.868731683999,2032.6128007838
2011-07-06,47.999810382782,48.991281966033,47.901432659167,48.979465647274,102.48467903112
2011-07-07,49.450744407051,49.450744407051,47.801131348777,48.991281966033,10228.947011868
2011-07-08,49.438378492071,49.438378492071,48.499668146067,49.388914832153,59.050696013165
2011-07-11,49.989623502049,49.989623502049,48.100111693172,48.499668146067,51002.72057554
2011-07-12,48.411457952546,48.411457952546,46.860497415999,46.999545259991,570.01002432546
2011-07-13,46.790973494002,46.801141024097,46.790973494002,46.801141024097,20112.862270998
2011-07-14,46.790973494002,47.688464123408,45.870949419523,45.931954600089,43466.192488502
2011-07-15,45.412036574726,45.931954600089,44.487615730476,45.899528423031,291.34930181703
2011-07-18,45.920413079441,45.931954600089,44.721468922645,45.412036574726,409.93871612446
2011-07-19,45.499971970136,47.801131348777,45.412036574726,45.995707761761,6339.8974537775
2011-07-20,45.995707761761,47.209216218422,45.995707761761,46.508206238136,1972.5860602085
2011-07-21,46.332060649205,46.518373768231,46.102329428696,46.401309773091,3598.1882785544
2011-07-22,46.499687496706,46.499687496706,46.499687496706,46.499687496706,0.97604456220115
2011-07-25,45.995707761761,45.995707761761,45.995707761761,45.995707761761,93.700277971308
2011-07-26,45.995707761761,45.995707761761,45.870949419523,45.870949419523,8.2963787787098
2011-07-27,45.870949419523,45.870949419523,45.412036574726,45.412036574726,95.164344814611
2011-07-28,44.262281279737,47.487861502628,44.262281279737,45.01220532372,2515.2668367923
2011-07-29,45.018250882154,47.348264062415,45.018250882154,45.249905689438,4141.3570774195
2011-08-01,45.219128301045,47.501876206272,45.219128301045,46.499687496706,2465.9765864011
2011-08-02,46.602187191981,46.602187191981,45.870949419523,45.995707761761,27896.32963227
2011-08-03,45.641218199014,45.878918564732,42.571723302975,44.487615730476,2403.9977567014
2011-08-04,44.973183992007,44.973183992007,40.500295144843,42.901481035764,904.79330916043
2011-08-05,40.000437381558,42.840475855198,36.000476082836,38.149946904394,8015.2779447956
2011-08-08,36.000476082836,36.418169211034,32.389628908803,32.998306723908,13470.391002938
2011-08-09,30.699345730152,32.090648564409,27.660628222508,29.812022630841,6283.2868691697
2011-08-10,30.052196179555,32.45118368559,28.500960844897,28.500960844897,6002.186035256
2011-08-11,29.998610547977,29.998610547977,26.918975601656,28.00055348539,34769.14741701
2011-08-12,29.998610547977,32.002713168998,28.701838263787,28.998620223296,9612.5748708376
2011-08-16,31.400080912328,31.400080912328,30.699345730152,31.322038248901,1531.9019403747
2011-08-17,31.199478291548,31.322038248901,30.008778078071,31.322038248901,674.44679248099
2011-08-18,31.119237243236,31.119237243236,28.010995813595,28.098931209006,2783.1910691165
2011-08-19,28.00055348539,28.00055348539,26.500513038747,27.449555793712,8003.0773877682
2011-08-22,28.998620223296,28.998620223296,26.998941851857,28.500960844897,2651.4250532193
2011-08-23,28.492716901577,28.492716901577,27.461811789447,28.00055348539,1434.2974841546
2011-08-24,28.00055348539,28.00055348539,27.500695722105,27.500695722105,421.1632285898
2011-08-25,27.521305580405,28.500960844897,27.521305580405,28.00055348539,3226.3153003558
2011-08-26,28.900242499681,28.900242499681,28.3308608144,28.338829959609,41464.813113709
2011-08-29,28.9497061596,29.978000689678,28.299808627896,28.941187418169,2173.6512400219
2011-08-30,28.998620223296,30.55177914473,28.998620223296,29.998610547977,2785.631180522
2011-08-31,29.998610547977,31.000524459432,29.998610547977,31.000524459432,735.44957761854
2011-09-01,31.000524459432,31.000524459432,29.701553790357,29.701553790357,11066.881268518
2011-09-02,29.601252479967,30.201411553642,29.412740976057,29.412740976057,1976.4902384573
2011-09-05,29.412740976057,29.412740976057,27.699649554221,28.00055348539,1541.6623859967
2011-09-06,28.00055348539,28.492716901577,28.00055348539,28.492716901577,1742.7275658101
2011-09-07,28.00055348539,28.797742804406,28.00055348539,28.797742804406,898.93704178722
2011-09-08,28.797742804406,28.797742804406,27.71174067109,28.730417267295,596.3632275049
2011-09-09,28.717776554205,30.400090587647,28.209949645711,28.978010364997,1611.4495721941
2011-09-12,28.978010364997,28.978010364997,26.998941851857,26.998941851857,11417.281266348
2011-09-13,26.998941851857,26.998941851857,25.521352410854,26.000682755273,13428.909109044
2011-09-14,26.000682755273,27.199599432259,25.599257675226,26.000682755273,571.47409116878
2011-09-15,26.797734675234,26.797734675234,25.258975174799,26.000682755273,2130.7052792851
2011-09-16,26.791881475477,26.791881475477,25.650562482485,25.701839809934,3513.7604239241
2011-09-19,26.470202807142,26.470202807142,25.527562848155,25.701839809934,1414.2885706295
2011-09-20,25.650562482485,26.201752532841,25.500934911233,25.720168843915,4491.7570752496
2011-09-21,25.521352410854,26.000682755273,25.521352410854,26.000682755273,19820.536924618
2011-09-22,25.779525235817,25.779525235817,25.650562482485,25.650562482485,2468.4166978066
2011-09-23,25.900381444884,25.929207766691,25.500934911233,25.929207766691,316.72646043427
2011-09-26,25.500934911233,25.511129921138,25.258975174799,25.258975174799,390.41782488047
2011-09-27,24.97843378363,26.000682755273,24.97843378363,26.000682755273,7642.9169443158
2011-09-28,26.000682755273,26.000682755273,26.000682755273,26.000682755273,58.074651450967
2011-09-29,26.097356730602,26.500513038747,25.701839809934,26.500513038747,3570.8590308128
2011-09-30,26.69965922954,28.998620223296,26.69965922954,26.998941851857,1411.3604369428
2011-10-03,25.812446049473,26.69965922954,25.800107614305,25.800107614305,143.47855064357
2011-10-04,25.990652624234,25.990652624234,25.021494647569,25.039933600795,213.26573684095
2011-10-05,25.039933600795,25.0501286107,23.978415979138,24.990634819743,14042.841138669
2011-10-06,24.89852249305,25.001077147948,23.509225685002,23.509225685002,3451.2935719432
2011-10-07,23.498893276041,24.89852249305,23.498893276041,24.48052708693,106.38885727992
2011-10-10,24.498911080533,24.990634819743,23.498893276041,23.498893276041,2455.2400962169
2011-10-11,23.84928834694,24.490612177591,23.550115643868,23.699743215121,14047.233339199
2011-10-12,24.400505877107,25.449657583784,23.996827452552,24.548099942341,35271.810366543
2011-10-13,25.500934911233,25.500934911233,24.800144769435,25.001077147948,86069.073561738
2011-10-14,25.001077147948,28.109373537211,25.001077147948,28.050017145309,265002.93094954
2011-10-17,28.500960844897,30.500391898037,28.500960844897,28.599063770401,9899.5319721247
2011-10-18,28.599063770401,28.849130051099,28.52761626163,28.599063770401,3963.7169670989
2011-10-19,28.998620223296,29.900232824362,28.998620223296,29.851043962554,2110.69636576
2011-10-20,29.797733129087,29.797733129087,28.599063770401,28.701838263787,1818.3710193807
2011-10-21,29.400649859188,29.400649859188,28.508929990106,29.389932732872,20639.926334586
2011-10-24,29.099471129908,29.201696027072,29.099471129908,29.201696027072,200.57715753233
2011-10-25,29.139866452174,29.201696027072,28.599063770401,29.201696027072,4101.3392503693
2011-10-26,29.099471129908,29.201696027072,28.599063770401,28.709807408996,2464.5125195579
2011-10-27,28.552073293479,29.099471129908,28.552073293479,29.008787753391,666.15041370226
2011-10-28,29.500676371467,29.890065294268,28.709807408996,29.890065294268,2689.9788134263
2011-10-31,29.890065294268,30.500391898037,29.008787753391,29.008787753391,2948.1426001285
2011-11-02,27.988462368522,29.400649859188,27.988462368522,29.400649859188,1677.8206024237
2011-11-03,29.492432428147,31.502580607603,29.492432428147,30.529245699656,4793.842867251
2011-11-04,31.199478291548,33.701240290969,30.529245699656,33.701240290969,9522.7787711155
2011-11-07,33.451448808382,33.451448808382,31.699610852944,33.439082893402,1333.7648942478
2011-11-08,33.709484234289,35.00240934493,32.098892507728,33.99032790338,4447.8350699507
2011-11-09,34.500353196759,34.500353196759,32.002713168998,32.552034592202,3243.8841024755
2011-11-10,32.552034592202,34.500353196759,31.849101025141,33.098882832409,4345.3503909194
2011-11-14,33.90239250797,34.303597749529,32.998306723908,33.801541601359,390.41782488047
2011-11-15,33.6891491741,33.6891491741,32.156325312856,33.598740595694,585.62673732064
2011-11-16,33.6891491741,33.951031773556,33.098882832409,33.941139041572,758.38662483026
2011-11-17,33.941139041572,36.000476082836,32.857060495031,36.000476082836,108944.62996605
2011-11-18,36.131554781619,36.131554781619,33.539384203792,36.11946366475,9188.4835085615
2011-11-21,36.131554781619,36.131554781619,34.500353196759,34.500353196759,349.423953268
2011-11-22,33.598740595694,35.70122094033,33.598740595694,35.70122094033,2252.7108495602
2011-11-23,35.70122094033,35.70122094033,34.453087921726,35.29974090066,1479.6835562969
2011-11-24,35.00240934493,35.00240934493,34.19944926559,34.19944926559,503.1509718147
2011-11-25,34.19944926559,34.19944926559,32.500647345509,33.397863176804,1489.9320242
2011-11-28,33.498439285304,33.498439285304,32.049978444031,32.181057142815,3129.1988664168
2011-11-29,32.181057142815,33.19121499759,31.348693665635,31.900213473723,2448.8958065626
2011-11-30,32.389628908803,32.389628908803,30.027189551485,31.006570017867,54074.332812786
2011-12-01,31.299779601938,31.988148869134,30.55177914473,31.977981339039,15229.711326305
2011-12-02,31.988148869134,31.988148869134,30.55177914473,31.889771145518,358.20835432782
2011-12-05,31.889771145518,31.900213473723,31.000524459432,31.879878413535,10340.216091959
2011-12-06,32.002713168998,32.009033525543,31.000524459432,31.988148869134,12647.097414721
2011-12-07,31.988148869134,31.988148869134,30.600968006537,30.608937151746,56.122562326564
2011-12-08,30.56854182948,31.392111767119,29.998610547977,30.588876889668,272.31643285411
2011-12-09,29.998610547977,30.900223149043,29.998610547977,30.490499166053,1765.1765907407
2011-12-12,30.490499166053,30.490499166053,28.599063770401,29.998610547977,228.39442755507
2011-12-13,29.990641402768,30.477858452963,29.990641402768,29.998610547977,151.77492942228
2011-12-14,29.998610547977,29.998610547977,28.810108719386,29.998610547977,221.07409333856
2011-12-15,29.998610547977,29.998610547977,28.810108719386,28.810108719386,305.50194796895
2011-12-16,29.990641402768,29.990641402768,28.701838263787,29.33882028429,394.32200312924
2011-12-19,28.098931209006,29.328652754195,28.098931209006,28.098931209006,3917.8428726753
2011-12-20,28.998620223296,28.998620223296,27.647987509418,28.689197550697,604.65960628359
2011-12-21,28.683426790373,31.502580607603,26.549894259232,31.021134317732,51341.408038622
2011-12-22,31.021134317732,31.379745852139,29.601252479967,31.000524459432,2661.1854988414
2011-12-23,31.199478291548,31.502580607603,29.998610547977,31.502580607603,4119.3960747701
2011-12-27,31.748524916641,31.748524916641,29.201696027072,30.490499166053,2743.6612643474
2011-12-28,30.541886412746,31.04971332124,29.260777620863,30.529245699656,103.94874587442
2011-12-29,30.541886412746,32.002713168998,30.297865690483,30.297865690483,2410.8300686368
2011-12-30,29.902431209247,30.994478900998,29.502874756352,29.502874756352,1901.3348071678
2012-01-02,30.289621747163,30.289621747163,29.508645516676,29.998610547977,438.24400842831
2012-01-03,30.988433342563,30.988433342563,28.717776554205,28.717776554205,1213.7114130971
2012-01-04,28.998620223296,29.978000689678,28.998620223296,29.500676371467,257.6757644211
2012-01-05,29.978000689678,29.978000689678,28.701838263787,29.412740976057,126.39777080505
2012-01-09,29.400649859188,29.400649859188,28.500960844897,29.328652754195,94.188300252409
2012-01-10,28.500960844897,29.260777620863,28.500960844897,29.03764155501,22451.465042031
2012-01-11,29.031321198465,29.031321198465,28.150043657588,28.168729929112,249241.76335912
2012-01-12,28.978010364997,28.990651078087,28.338829959609,28.338829959609,1434.2974841546
2012-01-13,28.978010364997,29.400649859188,28.748828740709,28.748828740709,827.68578874657
2012-01-16,28.428963739905,29.092875975252,28.428963739905,28.990651078087,61.490807418669
2012-01-17,28.990651078087,29.689187875377,28.990651078087,29.021428466481,2849.0740770651
2012-01-18,29.642197398455,29.642197398455,28.998620223296,28.998620223296,15765.559790954
2012-01-19,29.537774116405,29.537774116405,29.537774116405,29.537774116405,0.48802228110056
2012-01-20,29.508645516676,29.508645516676,28.769163800898,29.500676371467,803.77269697262
2012-01-23,29.500676371467,29.998610547977,29.500676371467,29.890065294268,1116.5949791581
2012-01-24,29.890065294268,29.890065294268,29.070342530178,29.472097367958,132.74206045935
2012-01-25,29.472097367958,29.472097367958,29.070342530178,29.441319979565,21.472980368425
2012-01-26,29.441319979565,31.600958331218,29.099471129908,31.600958331218,70246.903186175
2012-01-27,31.600958331218,31.910655801928,31.000524459432,31.248392355245,1605.1052825397
2012-01-30,31.502580607603,34.40005188637,31.502580607603,34.40005188637,10555.433917924
2012-01-31,34.40005188637,34.90210803454,33.527293086923,33.527293086923,1955.0172580889
2012-02-01,34.488536878001,34.488536878001,33.021114967093,33.021114967093,448.00445405033
2012-02-02,33.451448808382,33.951031773556,33.299760251299,33.951031773556,845.25459086617
2012-02-03,34.002419020249,34.600654507149,33.029358910413,34.008739376794,992.14929747742
2012-02-06,34.002419020249,35.198889994049,34.002419020249,35.00240934493,1041.9275701497
2012-02-07,35.00240934493,38.002105520861,35.00240934493,37.699278002917,5142.7787982378
2012-02-08,37.699278002917,38.500039697371,37.000466407516,38.002105520861,9598.4222246862
2012-02-09,38.799294839877,38.799294839877,37.000466407516,38.500039697371,2183.8997079251
2012-02-10,38.698718731376,39.799285164557,37.000466407516,39.000172258767,1986.2506840793
2012-02-13,39.781148489254,42.797057753714,38.500039697371,41.897643537534,8497.9319808045
2012-02-14,41.8915979791,41.8915979791,40.44890789815,40.44890789815,4764.561530385
2012-02-15,40.440663954831,41.500285469524,39.010614586972,40.399993834454,4242.3776896073
2012-02-16,40.399993834454,41.897643537534,38.518725968896,41.878957266009,3534.2573597303
